feature_id,cosine,feature_desc
RXNORM:11473,0.000577937,pamidronate
Phecode:241.2,0.000577482,Nontoxic multinodular goiter
Phecode:172.3,0.000566916,Carcinoma in situ of skin
RXNORM:3639,0.000559654,doxorubicin
Phecode:078,0.000557754,Viral warts & HPV
CCS:113,0.000544732,Transurethral resection of prostate (TURP)
ShortName:Amylase - BSP,0.000543405,Amylase - BSP
RXNORM:50166,0.000517619,fosinopril
RXNORM:16728,0.000511896,acetohydroxamic acid
Phecode:362.27,0.000494243,Drusen (degenerative) of retina
ShortName:Phosphatase Alkaline Placental,0.000488832,ShortName:Phosphatase Alkaline Placental
RXNORM:713094,0.000485672,clamp
Phecode:242.31,0.000484974,Thyrotoxic exophthalmos
Phecode:411.8,0.000479733,"Other chronic ischemic heart disease, unspecified"
Phecode:312.3,0.000473848,Impulse control disorder
LOINC:32537-3,0.000472987,LOINC:CELLS.CD3+CD4+/CELLS.CD3+CD8+
Phecode:110,0.000468926,Dermatophytosis / Dermatomycosis
RXNORM:62502,0.000461346,applicator
RXNORM:258337,0.000458417,hydrochlorothiazide/triamterene
RXNORM:34347,0.000458292,pramoxine
Phecode:513.3,0.000457874,Hypoventilation
RXNORM:723,0.00045334,amoxicillin
CCS:13,0.000451354,Corneal transplant
RXNORM:6835,0.000447625,methimazole
RXNORM:73645,0.000444559,valacyclovir
Phecode:540.1,0.000436485,Appendicitis
RXNORM:1307767,0.000431671,lavender
RXNORM:6845,0.00043019,methocarbamol
RXNORM:35827,0.000421279,ketorolac
Phecode:362.9,0.000415906,Retinal edema
Phecode:623,0.000412013,Hypertrophy of female genital organs
RXNORM:2791,0.000411308,condom
Phecode:189.12,0.000406949,Malignant neoplasm of renal pelvis
Phecode:647,0.000404102,Infectious and parasitic complications affecting pregnancy
LOINC:82379-9,0.000403943,LOINC:DACLATASVIR
RXNORM:1605101,0.000401829,insulin isophane
RXNORM:28889,0.000393921,loratadine
Phecode:110.1,0.000386716,Dermatophytosis
RXNORM:26237,0.000380363,granisetron
Phecode:246.2,0.000362023,Thyroid cyst
ShortName:WBC - Ur,0.000352922,WBC - Ur
Phecode:450,0.000343213,Noninfectious disorders of lymphatic channels
Phecode:253.1,0.000336813,Pituitary hyperfunction
Phecode:070,0.00033352,Viral hepatitis
ShortName:Chlamydia - genotype test,0.000333004,Chlamydia - genotype test
Phecode:602,0.000320301,Other disorders of prostate
Phecode:753.2,0.000314541,Congenital anomalies of posterior segment of eye
RXNORM:646781,0.000312059,benzoyl peroxide/clindamycin
Phecode:586.1,0.000307143,Anatomical abnormatilies of kidney and ureters
CCS:242,0.000300575,Hearing devices and audiology supplies
RXNORM:284637,0.000299492,hylan g-f 20
ShortName:HCV - Genotype,0.0002949,ShortName:HCV - Genotype
Phecode:701.3,0.000280785,Circumscribed scleroderma
Phecode:384.1,0.000276495,Myringitis
RXNORM:2346,0.000269931,chlorambucil
ShortName:Methadone,0.000266369,Methadone
RXNORM:687306,0.000263987,dextran 70/hypromellose
Phecode:736.6,0.000262809,Unequal leg length (acquired)
Phecode:217,0.000260342,Vascular hamartomas and non-neoplastic nevi
LOINC:12382-8,0.00025985,LOINC:TEMAZEPAM
CCS:125,0.000257765,Other excision of cervix and uterus
Phecode:801.1,0.000253186,Fracture of foot
CCS:150,0.000248824,"Division of joint capsule, ligament or cartilage"
CCS:2,0.000243118,"Insertion, replacement, or removal of extracranial ventricular shunt"
LOINC:8124-0,0.000234257,LOINC:CELLS.CD3/100 CELLS
CCS:26,0.000230773,Other therapeutic ear procedures
RXNORM:690851,0.000212555,diphtheria toxoid/tetanus toxoid
RXNORM:586416,0.000211052,tongue depressor
RXNORM:42375,0.000206279,leuprolide
Phecode:241,0.00019506,Nontoxic nodular goiter
Phecode:245.21,0.000194635,Chronic lymphocytic thyroiditis
Phecode:614.1,0.000177136,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
RXNORM:751093,0.000171991,"dressing,restore calcium alginate"
RXNORM:35617,0.000169607,rifapentine
ShortName:LPA,0.000167733,ShortName:LPA
RXNORM:615089,0.000165428,stomahesive powder
LOINC:2236-8,0.00015839,LOINC:CALCIFEROL
Phecode:609.11,0.000147924,Azoospermia and oligospermia
RXNORM:466530,0.000143925,acetic acid/hydrocortisone
RXNORM:805452,0.000138505,romiplostim
LOINC:11481-9,0.000133716,LOINC:HUMAN PAPILLOMA VIRUS IDENTIFIED
Phecode:613.8,0.000120445,Other specified disorders of breast
RXNORM:690520,0.000117332,skin prep
Phecode:255.1,0.000116634,Adrenal hyperfunction
RXNORM:4952,0.000114673,thyrotropin alfa
Phecode:803.3,0.000113428,Fracture of clavicle or scapula
RXNORM:5956,0.000106564,iohexol
Phecode:070.1,0.000105489,Viral hepatitis A
Phecode:425.12,9.94E-05,Other hypertrophic cardiomyopathy
RXNORM:1424,9.70E-05,benztropine
Phecode:626.15,9.65E-05,"Infertility, female, associated with anovulation"
LOINC:29541-0,9.48E-05,LOINC:HIV 1 RNA
CCS:9,9.33E-05,Other OR therapeutic nervous system procedures
RXNORM:4109,8.65E-05,ethacrynic acid
RXNORM:33767,8.05E-05,pirbuterol
Phecode:735.1,7.79E-05,Flat foot
Phecode:378,7.61E-05,Strabismus and other disorders of binocular eye movements
RXNORM:153970,7.50E-05,hyoscyamine
RXNORM:392556,7.16E-05,benzoyl peroxide/erythromycin
Phecode:695.9,7.02E-05,Unspecified erythematous condition
RXNORM:221050,6.78E-05,"bacillus calmette-guerin,tice vaccine"
Phecode:520.2,6.56E-05,Disturbances in tooth eruption
Phecode:529.6,5.88E-05,Glossodynia
Phecode:612.2,3.30E-05,Hypertrophy of breast (Gynecomastia)
Phecode:737.3,2.92E-05,Kyphoscoliosis and scoliosis
RXNORM:24698,2.75E-05,fludarabine
CCS:147,5.91E-06,"Treatment, fracture or dislocation of lower extremity (other than hip or femur)"
ShortName:HDLC,2.38E-06,ShortName:HDLC
RXNORM:693062,0,potassium chloride/sodium chloride/sodium hydroxide/sodium phosp
RXNORM:214617,-3.59E-06,hydrochlorothiazide/irbesartan
Phecode:211,-4.01E-06,Benign neoplasm of other parts of digestive system
Phecode:803,-4.98E-06,Fracture of upper limb
RXNORM:316989,-5.19E-06,wafer
Phecode:300.3,-9.45E-06,Obsessive-compulsive disorders
RXNORM:8463,-1.69E-05,podofilox
Phecode:530.13,-3.51E-05,Barrett's esophagus
Phecode:870.6,-3.95E-05,Open wound of neck
CCS:107,-4.00E-05,"Extracorporeal lithotripsy, urinary"
RXNORM:1303098,-4.88E-05,aclidinium
Phecode:530.6,-5.08E-05,"Diverticulum of esophagus, acquired"
RXNORM:1310520,-5.24E-05,teriflunomide
RXNORM:3541,-6.47E-05,disopyramide
RXNORM:90176,-6.73E-05,iron
CCS:184,-7.05E-05,Intraoperative cholangiogram
CCS:63,-7.22E-05,Other non-OR therapeutic cardiovascular procedures
LOINC:16251-1,-8.75E-05,LOINC:MORPHINE
RXNORM:218910,-0.000101896,benzocaine/orabase
Phecode:611.11,-0.00010581,Mammographic microcalcification
Phecode:539,-0.000107643,Bariatric surgery
Phecode:216,-0.000121586,Benign neoplasm of skin
RXNORM:62878,-0.000125734,contact lens cleaning solution
ShortName:CKMB - Fra,-0.000149236,ShortName:CKMB - Fra
RXNORM:689276,-0.000159048,cetylpyridinium chloride/chlorophyl copper complex
Phecode:327.31,-0.000159231,Central/nonobstroctive sleep apnea
Phecode:574.1,-0.000167735,Cholelithiasis
LOINC:25835-0,-0.000168539,LOINC:HIV 1 RNA
RXNORM:7895,-0.000174927,papaverine
Phecode:736.3,-0.000177396,Acquired deformities of hip
Phecode:729.3,-0.000177456,Panniculitis
RXNORM:310483,-0.000193435,moisturizing cream
RXNORM:487889,-0.000195794,"bandage,steri-strip"
RXNORM:215582,-0.000205499,baza pro
Phecode:585.3,-0.00020663,Chronic renal failure [CKD]
Phecode:701.6,-0.000217082,Acquired acanthosis nigricans
Phecode:365.5,-0.000233984,Pseudoexfoliation glaucoma
CCS:6,-0.000235738,Decompression peripheral nerve
RXNORM:692801,-0.000237091,hepatitis a/hepatitis b
CCS:97,-0.000237417,Other gastrointestinal diagnostic procedures
LOINC:6020-2,-0.000244213,LOINC:ALTERNARIA ALTERNATA AB.IGE
RXNORM:797539,-0.000245153,"dressing,intrasite"
LOINC:16197-6,-0.00024631,LOINC:CODEINE
RXNORM:7514,-0.000248134,norethindrone
CCS:188,-0.000260101,Cerebral arteriogram
CCS:130,-0.00027166,"Other diagnostic procedures, female organs"
RXNORM:142222,-0.000275838,lotion
RXNORM:10324,-0.000282346,tamoxifen
RXNORM:4230,-0.000290529,eye drop
Phecode:218.1,-0.000295309,Uterine leiomyoma
Phecode:741.4,-0.000298225,Joint effusions
Phecode:525.1,-0.000304996,Loss of teeth or edentulism
Phecode:724,-0.000308618,Other and unspecified disorders of back
RXNORM:1998,-0.000309758,captopril
RXNORM:97016,-0.000310637,vitamin a/vitamin d
Phecode:1019,-0.000312671,Other ill-defined and unknown causes of morbidity and mortality
Phecode:230,-0.000324702,Kaposi's sarcoma
RXNORM:3364,-0.000326076,didanosine
LOINC:18282-4,-0.000336538,LOINC:CANNABINOIDS
RXNORM:27084,-0.000345268,homatropine
Phecode:527.2,-0.000345975,Sialoadenitis
CCS:199,-0.000357616,Electroencephalogram (EEG)
Phecode:471,-0.000370334,Nasal polyps
Phecode:385.5,-0.000374765,Tympanosclerosis and middle ear disease related to otitis media
RXNORM:693021,-0.000386575,"adapter,urostomy drain tube"
RXNORM:3013,-0.000403948,cyproheptadine
LOINC:31147-2,-0.000405724,LOINC:REAGIN AB
Phecode:737.1,-0.000411472,Kyphosis (acquired)
RXNORM:690161,-0.000415441,prednisolone/sulfacetamide
RXNORM:591195,-0.000419586,silvasorb
LOINC:80365-0,-0.000422408,LOINC:CHLAMYDIA TRACHOMATIS+NEISSERIA GONORRHOEAE RRNA
RXNORM:1841,-0.000426546,butorphanol
RXNORM:2683,-0.000435563,colchicine
RXNORM:4297,-0.000437248,fatty acid
Phecode:297,-0.000437572,Suicidal ideation or attempt
Phecode:378.2,-0.000441878,Nystagmus and other irregular eye movements
RXNORM:484211,-0.000449588,ezetimibe/simvastatin
CCS:163,-0.000454377,Other non-OR therapeutic procedures on musculoskeletal system
RXNORM:1251,-0.000458959,azacitidine
Phecode:842,-0.000470276,Other sprains and strains
RXNORM:657797,-0.000477704,temsirolimus
RXNORM:711080,-0.000480727,injector
RXNORM:235439,-0.000486956,amphetamine resin complex
Phecode:287.1,-0.000489189,Spontaneous ecchymoses
Phecode:618.2,-0.000491657,Uterine/Uterovaginal prolapse
Phecode:250.1,-0.000492411,Type 1 diabetes
RXNORM:475968,-0.000503116,liraglutide
LOINC:36903-3,-0.000504582,LOINC:CHLAMYDIA TRACHOMATIS & NEISSERIA GONORRHOEAE DNA
LOINC:17859-0,-0.000506462,LOINC:HELICOBACTER PYLORI AB.IGG
LOINC:5820-6,-0.000509488,LOINC:LEUKOCYTE CASTS
ShortName:Alpha-1-Fetoprotein,-0.000512184,Alpha-1-Fetoprotein
RXNORM:62959,-0.000523909,cotton ball
RXNORM:8588,-0.000529984,potassium
RXNORM:1244607,-0.000531296,tafluprost
Phecode:781.2,-0.000532113,Abnormal posture
LOINC:3746-5,-0.000534489,LOINC:MEPERIDINE
LOINC:60255-7,-0.000544698,LOINC:NEISSERIA GONORRHOEAE RRNA
RXNORM:404786,-0.000554616,carbidopa/entacapone/levodopa
RXNORM:690109,-0.000561131,"collodion,flexible/lactic acid/salicylic acid"
LOINC:19312-8,-0.000573244,LOINC:TRICYCLIC ANTIDEPRESSANTS
Phecode:736.4,-0.000575202,Genu valgum or varum (acquired)
RXNORM:9386,-0.000594814,rimantadine
RXNORM:6064,-0.000595643,isotretinoin
Phecode:750,-0.000597672,Digestive congenital anomalies
Phecode:535.9,-0.000603201,"Gastritis and duodenitis, NOS"
Phecode:743.22,-0.000605594,Pathologic fracture of femur
RXNORM:42331,-0.000606873,misoprostol
RXNORM:134413,-0.000623051,pentosan polysulfate sodium
LOINC:5781-0,-0.000630365,LOINC:CRYSTALS
LOINC:5814-9,-0.000637072,LOINC:TRIPLE PHOSPHATE CRYSTALS
RXNORM:284620,-0.000639525,abacavir/lamivudine/zidovudine
RXNORM:106928,-0.00064107,betamethasone/clotrimazole
RXNORM:11295,-0.000643207,water
RXNORM:6628,-0.000647702,mannitol
RXNORM:644496,-0.000652407,lactic acid/urea
Phecode:550.3,-0.000653864,Femoral hernia
RXNORM:6676,-0.000654372,meclizine
RXNORM:3418,-0.000659503,dihydroergotamine
RXNORM:214565,-0.000663753,fexofenadine/pseudoephedrine
Phecode:199.4,-0.000669443,Neurofibromatosis
RXNORM:215830,-0.000673804,calcium carbonate/vitamin d
Phecode:364.51,-0.000691547,Fuchs' dystrophy
RXNORM:76469,-0.000702001,"bcg, live, connaught strain"
Phecode:245.2,-0.000704443,Chronic thyroiditis
Phecode:715.1,-0.000704767,Sacroiliitis NEC
Phecode:174.2,-0.000706894,Breast cancer [male]
Phecode:619.4,-0.000710679,Noninflammatory disorders of vagina
LOINC:58378-1,-0.000721718,LOINC:ETHYL GLUCURONIDE
RXNORM:613391,-0.000727366,prasugrel
RXNORM:214502,-0.000730224,diclofenac/misoprostol
RXNORM:645555,-0.00073784,bacitracin/polymyxin b
CCS:172,-0.000738215,Skin graft
RXNORM:4501,-0.000738772,flurazepam
RXNORM:3247,-0.000741411,desipramine
Phecode:604.3,-0.000741598,Peyronie's disease
Phecode:447.1,-0.000746824,Stricture of artery
RXNORM:90136,-0.000754632,cold cream
Phecode:698,-0.000764471,Pruritus and related conditions
Phecode:870.1,-0.000770054,Open wound or laceration of eye or eyelid
RXNORM:1193326,-0.000772478,ruxolitinib
ShortName:Ethanol,-0.000777724,Ethanol
Phecode:627.22,-0.000785944,Need for Hormone replacement therapy (postmenopausal)
Phecode:362,-0.000792266,Other retinal disorders
RXNORM:82242,-0.000814992,chlorophyllin copper complex
Phecode:965.2,-0.000816362,Antirheumatics causing adverse effects in therapeutic use
LOINC:2472-9,-0.000837241,LOINC:IGM
LOINC:5778-6,-0.000844618,LOINC:COLOR
LOINC:5767-9,-0.000854137,LOINC:APPEARANCE
Phecode:362.26,-0.000855662,Macular puckering of retina
RXNORM:52356,-0.000857766,magnesium citrate
LOINC:3026-2,-0.00087017,LOINC:THYROXINE
ShortName:Bilirubin Stick,-0.000875778,ShortName:Bilirubin Stick
ShortName:Microalbumin Spot,-0.000891709,ShortName:Microalbumin Spot
RXNORM:1801820,-0.00089492,lifitegrast
RXNORM:352376,-0.000895717,ethinyl estradiol/etonogestrel
RXNORM:1012892,-0.000896326,fingolimod
RXNORM:126681,-0.000915332,"bag,leg"
CCS:115,-0.000933623,Circumcision
Phecode:455,-0.000937718,Hemorrhoids
Phecode:729.7,-0.000939664,Nontraumatic compartment syndrome
CCS:24,-0.000944845,Mastoidectomy
CCS:154,-0.000961209,Arthroplasty other than hip or knee
RXNORM:1052987,-0.000968302,critic-aid
RXNORM:692131,-0.000984567,"dressing,duoderm"
RXNORM:5806,-0.000989159,influenza
RXNORM:691455,-0.000989632,no sting
Phecode:333.2,-0.001004328,Myoclonus
RXNORM:7238,-0.001008001,nalbuphine
RXNORM:233272,-0.001016181,bexarotene
Phecode:535.2,-0.001022522,Atrophic gastritis
RXNORM:693351,-0.001033427,fibersource
Phecode:619.3,-0.001033811,Noninflammatory disorders of cervix
LOINC:44547-8,-0.001036379,LOINC:HUMAN PAPILLOMA VIRUS DNA
Phecode:292.5,-0.00105224,Transient alteration of awareness
RXNORM:3102,-0.001052811,danazol
RXNORM:1189072,-0.001053206,aloe/vitamin a/vitamin d/vitamin e
LOINC:19710-3,-0.00105697,LOINC:TRAMADOL
ShortName:Microalbumin Urine 24h,-0.001060749,ShortName:Microalbumin Urine 24h
LOINC:2639-3,-0.001067013,LOINC:MYOGLOBIN
RXNORM:1999,-0.001067026,carbachol
Phecode:457,-0.001069773,"Encounter for long-term (current) use of anticoagulants, antithrombotics, aspirin"
Phecode:638,-0.001107318,Other high-risk pregnancy
Phecode:202.23,-0.001107941,Lymphosarcoma
RXNORM:693045,-0.001119313,catheter insertion
LOINC:2458-8,-0.001123491,LOINC:IGA
RXNORM:25255,-0.001125117,formoterol
RXNORM:10814,-0.001133983,liothyronine
Phecode:283.1,-0.001154994,Autoimmune hemolytic anemias
Phecode:802,-0.001164801,Fracture of pelvis
Phecode:242.1,-0.00116604,Graves' disease
RXNORM:50610,-0.001175936,goserelin
RXNORM:6205,-0.001176317,lactobacillus acidophilus
LOINC:58424-3,-0.001180451,LOINC:ETHYL SULFATE
RXNORM:219314,-0.001194181,polymyxin b/trimethoprim
ShortName:Nitrite,-0.001194303,Nitrite
Phecode:379.3,-0.00120798,Aphakia and other disorders of lens
Phecode:362.6,-0.001230871,Peripheral retinal degenerations
Phecode:722.7,-0.001237105,Intervertebral disc disorder with myelopathy
RXNORM:466537,-0.001237194,menthol/methyl salicylate
RXNORM:10824,-0.001247849,metipranolol
RXNORM:881284,-0.001252338,"dressing,mepitel"
Phecode:705.1,-0.001253346,Dyshidrosis
RXNORM:39786,-0.001259911,venlafaxine
Phecode:110.2,-0.001261907,Dermatomycoses
RXNORM:689,-0.001263192,aminophylline
CCS:175,-0.001284799,Other OR therapeutic procedures on skin and breast
CCS:25,-0.001286523,Diagnostic procedures on ear
RXNORM:18602,-0.001296093,azelaic acid
CCS:47,-0.001303539,"Diagnostic cardiac catheterization, coronary arteriography"
Phecode:733.2,-0.001303758,Cyst of bone
Phecode:755,-0.001304899,Congenital anomalies of limbs
RXNORM:17300,-0.001316954,alfuzosin
RXNORM:596724,-0.001321046,anagrelide
RXNORM:693392,-0.001321085,keri
RXNORM:709653,-0.001321975,drain
RXNORM:214256,-0.001325786,aspirin/oxycodone
RXNORM:1363268,-0.001326242,cabozantinib
RXNORM:31914,-0.001327538,tiagabine
RXNORM:19143,-0.001334091,beta carotene
LOINC:29605-3,-0.00134371,LOINC:APPEARANCE
Phecode:585.32,-0.001351603,End stage renal disease
RXNORM:1008574,-0.001353808,sodium biphosphate/sodium phosphate
RXNORM:33910,-0.001366163,isradipine
LOINC:5393-4,-0.001366573,LOINC:TREPONEMA PALLIDUM AB
RXNORM:214555,-0.001373476,etanercept
Phecode:807,-0.001376738,Fracture of ribs
RXNORM:282427,-0.001378366,amitriptyline/perphenazine
Phecode:366.1,-0.001382015,Nonsenile Cataract
Phecode:750.15,-0.0013874,Congenital anomalies of stomach
Phecode:274.2,-0.001391897,Crystal arthropathies
RXNORM:253146,-0.001405462,amphetamine/dextroamphetamine
RXNORM:595060,-0.001407256,ranibizumab
Phecode:253.3,-0.001413839,Diabetes insipidus
Phecode:334.1,-0.001416253,Spinocerebellar disease
Phecode:350.2,-0.001420272,Abnormality of gait
Phecode:257,-0.001428718,Testicular dysfunction
Phecode:356,-0.001429672,Hereditary and idiopathic peripheral neuropathy
Phecode:174.11,-0.001434318,Malignant neoplasm of female breast
RXNORM:641465,-0.001441546,armodafinil
Phecode:754,-0.001447558,Congenital musculoskeletal deformities of spine
Phecode:742.1,-0.001452415,Loose body in joint
Phecode:364.9,-0.001458,Cornea replaced by transplant
Phecode:735.23,-0.001458757,Hallux rigidus
Phecode:613.1,-0.001465442,Inflammatory disease of breast
LOINC:32686-8,-0.001467198,LOINC:HEPATITIS B VIRUS DNA
Phecode:758,-0.001468973,Chromosomal anomalies and genetic disorders
RXNORM:1592257,-0.001474751,l-methylfolate
LOINC:82376-5,-0.001476374,LOINC:ELBASVIR
Phecode:715.3,-0.001476914,Spinal enthesopathy
Phecode:523.3,-0.001496727,Periodontitis (acute or chronic)
RXNORM:54251,-0.001500834,oxybutynin chloride
LOINC:31844-4,-0.00150352,LOINC:HEPATITIS B VIRUS LITTLE E AG
CCS:109,-0.001503914,Procedures on the urethra
RXNORM:466546,-0.001507316,ethinyl estradiol/ferrous fumarate/norethindrone
Phecode:341,-0.001509226,Other demyelinating diseases of central nervous system
Phecode:172.1,-0.001521182,"Melanomas of skin, dx or hx"
RXNORM:4845,-0.001524499,glucosamine
RXNORM:72257,-0.001530297,interferon beta-1b
RXNORM:1302966,-0.001536389,carfilzomib
CCS:10,-0.00153704,"Thyroidectomy, partial or complete"
ShortName:Testosterone,-0.001538396,Testosterone
Phecode:457.2,-0.001547654,Encounter for long-term (current) use of antiplatelets/antithrombotics
CCS:149,-0.001551776,Arthroscopy
Phecode:753,-0.001552373,Congenital anomalies of the eye
